"point.ID","poly.ID","SUID","ORG","ACTIVITY_C","ACTIVITY","LOCAL_QUAL","ASU_NBR_UN","ASU_UOM","ADMIN_REGI","ADMIN_FORE","ADMIN_DIST","STATE_ABBR","OWNERSHIP_","PROC_REGIO","PROC_FORES","LAND_SUITA","PRODUCTIVI","SLOPE","ELEVATION","ASPECT","MGT_AREA_C","MGT_PRESCR","NBR_UNITS_","NBR_UNITS1","UOM","DATE_PLANN","DATE_ACCOM","DATE_COMPL","FISCAL_YEA","FISCAL_Y_1","FISCAL_Y_2","FY_PLANNED","KEYPOINT","FUND_CODE","METHOD_COD","EQUIPMENT_","COST_PER_U","NEPA_PROJE","NEPA_DOC_N","IMPLEMENTA","IMPLEMEN_1","IMPLEMEN_2","ACCOMPLISH","ACCOMPLI_1","ACTIVITY_1","ACTIVITY_U","FACTS_ID","SUBUNIT","FEATURE_TY","TREATMENT_","ACTIVITY_2","ACTIVITY_S","WORKFORCE_","NEPA_PRO_1","SUID_CN","ISWUI","CWPP","CAT_NM","EQUIPMENT","METHOD","TREATMENT1","STAGE","STAGE_VALU","REV_DATE","DATA_SOURC","DATA_SOU_1","ACCURACY","FS_UNIT_ID","FS_UNIT_NA","CRC_VALUE","ETL_MODIFI","UK","EDW_INSERT","UK_HAZ","CRC_HAZ","ETL_MODI_1","GIS_ACRES","SHAPE_AREA","SHAPE_LEN"
2080,250508,"0811110000058027000","081111","4194","Two-aged Shelterwood Establishment Cut (w/res) (2A/RH/NFH)","N/A",17,"ACRES","08","11","11","NC","FS","08","16","500","3",0,0,NA,NA,NA,17,17,"ACRES","2012/09/27","2012/09/27",NA,2012,2012,0,2012,"6","GSRV","000","000",0,"01011","HORSESHOE",NA,NA,NA,NA,NA,"3701355010602","3746442010602","0000058027","000","A","Biomass Removal","KIT SPRINGS PU2","KIT SPRINGS PU2","PR","1700010602","858605010602","Y","CWPP Equivalent","Mechanical","NA","Not Applicable",NA,3,"Accomplished","2013/09/12","02","GPS  Uncorrected Data",0,"0811","NATIONAL FORESTS IN NORTH CAROLINA","AA02DA20D988505B","N","0811_13114_ACTP","2017/01/14","3701355010602_0811110000058027000","D73EA4B6FF34407D","2017/02/24",17.012,6.81405210355e-06,0.0134488957761
2132,249869,"081111SPLITWHOAK000","081111","1111","Broadcast Burning - Covers a majority of the unit","N/A",1025,"ACRES","08","11","11","NC","FS","08","11",NA,NA,0,0,NA,NA,NA,1025,1025,"ACRES","2016/03/07","2016/03/07","2016/03/07",2016,2016,2016,2016,"3","WFHF","101","303",45,"NEPA PEND","NEPA Pending",NA,NA,NA,NA,NA,"5011050010602","5262473010602","SPLITWHOAK","000","A","Broadcast Burn","SPLIT WHITE OAK","SPLIT WHITE OAK","FA","1432010602","1028309010602","N",NA,"Fire","Ping Pong Balls","Fire",NA,3,"Accomplished","2016/06/14","24","Other",0,"0811","NATIONAL FORESTS IN NORTH CAROLINA","023BA1788A15A6CB","N","0811_62373_ACTP","2017/01/14","5011050010602_081111SPLITWHOAK000","51413D54DC257CCE","2017/02/24",838.923,0.000336091046189,0.103093878939
2141,252141,"081105RXBFY16053000","081105","1111","Broadcast Burning - Covers a majority of the unit","N/A",3017,"ACRES","08","11","05","NC","FS","08","21",NA,NA,0,0,NA,NA,NA,3017,3017,"ACRES","2015/10/01","2016/03/09","2016/03/09",2016,2016,2016,2016,"3","WFHF","300","303",55,"40077","(PALS)GRANDFATHER RESTORATION BURNS","GRANDFATHER RESTORATION PROJECT","CFLR019","CFLRP",NA,NA,"5159184010602","5481410010602","RXBFY16053","000","A","Broadcast Burn","RX BURN ROSES MOUNTAIN","RX BURN ROSES MOUNTAIN","FA","42955","1041397010602","Y","CWPP","Fire","Ping Pong Balls","Prescribed Burn",NA,3,"Accomplished","2016/10/12","03","GPS  Differentially Corrected Data",0,"0811","NATIONAL FORESTS IN NORTH CAROLINA","34F73A5158549464","N","0811_65573_ACTP","2017/01/14","5159184010602_081105RXBFY16053000","0FF309A7146BDE8D","2017/02/24",2886.948,0.00116625093583,0.221845568428
2144,252141,"081105RXBFY16053000","081105","1111","Broadcast Burning - Covers a majority of the unit","N/A",3017,"ACRES","08","11","05","NC","FS","08","21",NA,NA,0,0,NA,NA,NA,3017,3017,"ACRES","2015/10/01","2016/03/09","2016/03/09",2016,2016,2016,2016,"3","WFHF","300","303",55,"40077","(PALS)GRANDFATHER RESTORATION BURNS","GRANDFATHER RESTORATION PROJECT","CFLR019","CFLRP",NA,NA,"5159184010602","5481410010602","RXBFY16053","000","A","Broadcast Burn","RX BURN ROSES MOUNTAIN","RX BURN ROSES MOUNTAIN","FA","42955","1041397010602","Y","CWPP","Fire","Ping Pong Balls","Prescribed Burn",NA,3,"Accomplished","2016/10/12","03","GPS  Differentially Corrected Data",0,"0811","NATIONAL FORESTS IN NORTH CAROLINA","34F73A5158549464","N","0811_65573_ACTP","2017/01/14","5159184010602_081105RXBFY16053000","0FF309A7146BDE8D","2017/02/24",2886.948,0.00116625093583,0.221845568428
2148,252141,"081105RXBFY16053000","081105","1111","Broadcast Burning - Covers a majority of the unit","N/A",3017,"ACRES","08","11","05","NC","FS","08","21",NA,NA,0,0,NA,NA,NA,3017,3017,"ACRES","2015/10/01","2016/03/09","2016/03/09",2016,2016,2016,2016,"3","WFHF","300","303",55,"40077","(PALS)GRANDFATHER RESTORATION BURNS","GRANDFATHER RESTORATION PROJECT","CFLR019","CFLRP",NA,NA,"5159184010602","5481410010602","RXBFY16053","000","A","Broadcast Burn","RX BURN ROSES MOUNTAIN","RX BURN ROSES MOUNTAIN","FA","42955","1041397010602","Y","CWPP","Fire","Ping Pong Balls","Prescribed Burn",NA,3,"Accomplished","2016/10/12","03","GPS  Differentially Corrected Data",0,"0811","NATIONAL FORESTS IN NORTH CAROLINA","34F73A5158549464","N","0811_65573_ACTP","2017/01/14","5159184010602_081105RXBFY16053000","0FF309A7146BDE8D","2017/02/24",2886.948,0.00116625093583,0.221845568428
2154,252141,"081105RXBFY16053000","081105","1111","Broadcast Burning - Covers a majority of the unit","N/A",3017,"ACRES","08","11","05","NC","FS","08","21",NA,NA,0,0,NA,NA,NA,3017,3017,"ACRES","2015/10/01","2016/03/09","2016/03/09",2016,2016,2016,2016,"3","WFHF","300","303",55,"40077","(PALS)GRANDFATHER RESTORATION BURNS","GRANDFATHER RESTORATION PROJECT","CFLR019","CFLRP",NA,NA,"5159184010602","5481410010602","RXBFY16053","000","A","Broadcast Burn","RX BURN ROSES MOUNTAIN","RX BURN ROSES MOUNTAIN","FA","42955","1041397010602","Y","CWPP","Fire","Ping Pong Balls","Prescribed Burn",NA,3,"Accomplished","2016/10/12","03","GPS  Differentially Corrected Data",0,"0811","NATIONAL FORESTS IN NORTH CAROLINA","34F73A5158549464","N","0811_65573_ACTP","2017/01/14","5159184010602_081105RXBFY16053000","0FF309A7146BDE8D","2017/02/24",2886.948,0.00116625093583,0.221845568428
2155,252141,"081105RXBFY16053000","081105","1111","Broadcast Burning - Covers a majority of the unit","N/A",3017,"ACRES","08","11","05","NC","FS","08","21",NA,NA,0,0,NA,NA,NA,3017,3017,"ACRES","2015/10/01","2016/03/09","2016/03/09",2016,2016,2016,2016,"3","WFHF","300","303",55,"40077","(PALS)GRANDFATHER RESTORATION BURNS","GRANDFATHER RESTORATION PROJECT","CFLR019","CFLRP",NA,NA,"5159184010602","5481410010602","RXBFY16053","000","A","Broadcast Burn","RX BURN ROSES MOUNTAIN","RX BURN ROSES MOUNTAIN","FA","42955","1041397010602","Y","CWPP","Fire","Ping Pong Balls","Prescribed Burn",NA,3,"Accomplished","2016/10/12","03","GPS  Differentially Corrected Data",0,"0811","NATIONAL FORESTS IN NORTH CAROLINA","34F73A5158549464","N","0811_65573_ACTP","2017/01/14","5159184010602_081105RXBFY16053000","0FF309A7146BDE8D","2017/02/24",2886.948,0.00116625093583,0.221845568428
2173,252141,"081105RXBFY16053000","081105","1111","Broadcast Burning - Covers a majority of the unit","N/A",3017,"ACRES","08","11","05","NC","FS","08","21",NA,NA,0,0,NA,NA,NA,3017,3017,"ACRES","2015/10/01","2016/03/09","2016/03/09",2016,2016,2016,2016,"3","WFHF","300","303",55,"40077","(PALS)GRANDFATHER RESTORATION BURNS","GRANDFATHER RESTORATION PROJECT","CFLR019","CFLRP",NA,NA,"5159184010602","5481410010602","RXBFY16053","000","A","Broadcast Burn","RX BURN ROSES MOUNTAIN","RX BURN ROSES MOUNTAIN","FA","42955","1041397010602","Y","CWPP","Fire","Ping Pong Balls","Prescribed Burn",NA,3,"Accomplished","2016/10/12","03","GPS  Differentially Corrected Data",0,"0811","NATIONAL FORESTS IN NORTH CAROLINA","34F73A5158549464","N","0811_65573_ACTP","2017/01/14","5159184010602_081105RXBFY16053000","0FF309A7146BDE8D","2017/02/24",2886.948,0.00116625093583,0.221845568428
2217,249990,"0811080000024006000","081108","4511","Tree Release and Weed","VINE CONTROL",25,"ACRES","08","11","08","NC","FS","08","21","500","5",0,0,NA,"NP-3B",NA,23,23,"ACRES","2012/10/30","2013/08/26","2014/03/06",2013,2013,2014,2013,"6","NFVW","710","712",45,"22701","(PALS)SHOPE CREEK PROJECT",NA,NA,NA,NA,NA,"3769777010602","AU1779010282","0000024006","000","A","Thinning","SHOPE CREEK TSI","SHOPE CREEK TSI","CT","19552","1612010282","Y","CWPP","Mechanical","Backpack sprayer","Manual Chemical",NA,3,"Accomplished","2013/09/10","03","GPS  Differentially Corrected Data",0,"0811","NATIONAL FORESTS IN NORTH CAROLINA","C2FC97AE74B0E456","N","0811_12453_ACTP","2017/01/14","3769777010602_0811080000024006000","84A31D178C466BED","2017/02/24",21.439,8.63564596057e-06,0.0200909952635
2217,249989,"0811080000024006000","081108","4511","Tree Release and Weed","CROWN-TOUCH",25,"ACRES","08","11","08","NC","FS","08","21","500","5",0,0,NA,"NP-3B",NA,23,23,"ACRES","2009/10/30","2010/08/23","2010/09/16",2010,2010,2010,2010,"6","NFVW","710","712",175,"22701","(PALS)SHOPE CREEK PROJECT",NA,NA,NA,"N","N","AC2020473010602","AU1779010282","0000024006","000","A","Thinning","SHOPE CREEK TSI","SHOPE CREEK TSI","CT,FA","19552","1612010282","Y","None","Mechanical","Backpack sprayer","Manual Chemical",NA,3,"Accomplished","2013/09/10","03","GPS  Differentially Corrected Data",0,"0811","NATIONAL FORESTS IN NORTH CAROLINA","C2FC97AE74B0E456","N","0811_12453_ACTP","2017/01/14","AC2020473010602_0811080000024006000","84A31D1792D18BB3","2017/02/24",21.439,8.63564596057e-06,0.0200909952635
2623,249836,"081107RXBFY09072001","081107","1113","Underburn - Low Intensity (Majority of Unit)","N/A",1024,"ACRES","08","11","07","NC","FS","08","21","300","5",10,3000,"SE","NP-11",NA,1024,1024,"ACRES","2008/11/28","2009/02/17","2009/03/24",2009,2009,2009,2009,"3","WFHF","101","303",50,"EMERG RESP","Emergency Response",NA,NA,NA,"N","N","AC1863116010602","AU308031010602","RXBFY09072","001","A","Broadcast Burn","RX BURN PINK BEDS FY09","RX BURN FUGITIVE UNIT FY09","FA","1431010602","479119010602","N","None","Fire","Ping Pong Balls","Fire","Fugitive",3,"Accomplished",NA,"02","GPS  Uncorrected Data",0,"0811","NATIONAL FORESTS IN NORTH CAROLINA","21CE11E995F10FCD","N","0811_5_ACTP","2017/01/14","AC1863116010602_081107RXBFY09072001","17BDFE733C69E85C","2017/02/24",1017.656,0.000408476610843,0.0907392482666
2623,249839,"081107RXBFY11071000","081107","1113","Underburn - Low Intensity (Majority of Unit)","N/A",1200,"ACRES","08","11","07","NC","FS","08","21","300","5",0,0,NA,"NP-11",NA,1200,1200,"ACRES","2010/10/30","2011/03/22","2011/03/24",2011,2011,2011,2011,"3","WFHF","101","303",30.46,"33551","(PALS)PINK BEDS PRESCRIBED BURN",NA,NA,NA,NA,NA,"2952921010602","2953697010602","RXBFY11071","000","A","Broadcast Burn","RX BURN PINK BEDS FY11","RX BURN PINK BEDS FY11","FA","29207","745897010602","Y","None","Fire","Ping Pong Balls","Fire",NA,3,"Accomplished",NA,"02","GPS  Uncorrected Data",0,"0811","NATIONAL FORESTS IN NORTH CAROLINA","21CE11E9CE67840B","N","0811_6_ACTP","2017/01/14","2952921010602_081107RXBFY11071000","17BDFE732C824824","2017/02/24",1017.656,0.000408476610843,0.0907392482666
2665,251977,"081105RXBFY12052000","081105","1111","Broadcast Burning - Covers a majority of the unit","N/A",2100,"ACRES","08","11","05","NC","FS","08","21",NA,NA,0,0,NA,NA,NA,2100,2100,"ACRES","2011/10/30","2012/03/06","2012/03/06",2012,2012,2012,2012,"6","CFLN","300","214",24.4,"29524","(PALS)GRANDFATHER RD HAZARDOUS FUELS REDUCTION","GRANDFATHER RESTORATION PROJECT","CFLR019","CFLRP",NA,NA,"3509654010602","3515417010602","RXBFY12052","000","A","Broadcast Burn","RX BURN SINGECAT FY12","RX BURN SINGECAT FY12","FA","25253","832561010602","Y","CWPP","Fire","Helicopter (non-harvest)","Prescribed Burn",NA,3,"Accomplished","2013/04/05","24","Other",0,"0811","NATIONAL FORESTS IN NORTH CAROLINA","1C628A37AB6F1CFA","N","0811_4133_ACTP","2017/01/14","3509654010602_081105RXBFY12052000","58C01DE70C009B60","2017/02/24",1944.102,0.000784234618712,0.159987465711
2734,216884,"0803060000100000000","080306","1113","Underburn - Low Intensity (Majority of Unit)","N/A",150,"ACRES","08","03","06","GA","FS","08","05",NA,NA,0,0,NA,NA,NA,150,150,"ACRES","2015/02/01","2015/03/29","2015/03/29",2015,2015,2015,2015,"3","WFHF","300","303",45,"NEPA PEND","NEPA Pending",NA,NA,NA,NA,NA,"4414919010602","4566571010602","0000100000","000","A","Broadcast Burn","DICKENSON BRANCH","DICKENSON BRANCH FY 15","FA","1432010602","968015010602","Y","CWPP Equivalent","Fire","Ping Pong Balls","Prescribed Burn",NA,3,"Accomplished","2015/04/01","03","GPS  Differentially Corrected Data",0,"0803","CHATTAHOOCHEE-OCONEE NATIONAL FOREST","ACD7AA8140A2C58D","N","0803_37721_ACTP","2017/01/14","4414919010602_0803060000100000000","D1EFAE1764540ECA","2017/02/24",149.039,5.94630970143e-05,0.0331757610557
2762,216493,"080304GFCCPG2716000","080304","1113","Underburn - Low Intensity (Majority of Unit)","N/A",370,"ACRES","08","03","04","GA","FS","08","05",NA,NA,0,0,NA,NA,NA,370,370,"ACRES","2015/03/29","2015/03/29","2015/03/29",2015,2015,2015,2015,"3","WFHF","300","302",45,"NOT REQD","DEFAULT FOR NOT REQUIRED",NA,NA,NA,NA,NA,"4640502010602","4829027010602","GFCCPG2716","000","A","Broadcast Burn","RICHARDS, HOLLY ROCK FARMS GFC","RICHARDS, HOLLY ROCK FARMS GFC","FA","101051110511","993904010602","Y","CWPP Equivalent","Fire","Drip torch","Prescribed Burn",NA,3,"Accomplished","2015/09/02","03","GPS  Differentially Corrected Data",0,"0803","CHATTAHOOCHEE-OCONEE NATIONAL FOREST","B931168BEFAD4914","N","0803_40731_ACTP","2017/01/14","4640502010602_080304GFCCPG2716000","FE1DF9ED51484A50","2017/02/24",370.157,0.000147213076939,0.0717153993441
2763,216493,"080304GFCCPG2716000","080304","1113","Underburn - Low Intensity (Majority of Unit)","N/A",370,"ACRES","08","03","04","GA","FS","08","05",NA,NA,0,0,NA,NA,NA,370,370,"ACRES","2015/03/29","2015/03/29","2015/03/29",2015,2015,2015,2015,"3","WFHF","300","302",45,"NOT REQD","DEFAULT FOR NOT REQUIRED",NA,NA,NA,NA,NA,"4640502010602","4829027010602","GFCCPG2716","000","A","Broadcast Burn","RICHARDS, HOLLY ROCK FARMS GFC","RICHARDS, HOLLY ROCK FARMS GFC","FA","101051110511","993904010602","Y","CWPP Equivalent","Fire","Drip torch","Prescribed Burn",NA,3,"Accomplished","2015/09/02","03","GPS  Differentially Corrected Data",0,"0803","CHATTAHOOCHEE-OCONEE NATIONAL FOREST","B931168BEFAD4914","N","0803_40731_ACTP","2017/01/14","4640502010602_080304GFCCPG2716000","FE1DF9ED51484A50","2017/02/24",370.157,0.000147213076939,0.0717153993441
2764,215050,"0803010000711000003","080301","1113","Underburn - Low Intensity (Majority of Unit)","N/A",26,"ACRES","08","03","01","GA","FS","08","05",NA,NA,0,0,NA,NA,NA,26,26,"ACRES","2016/02/05","2016/03/09","2016/03/09",2016,2016,2016,2016,"3","WFHF","300","302",45,"8125","(PALS)ARMUCHEE UNIT FUEL REDUCTION BY BURNING",NA,NA,NA,NA,NA,"4722921010602","AU315100010602","0000711000","003","A","Broadcast Burn","COMPT 711","BUFFALO FY 13 & 16","FA","3186","876580010602","Y","CWPP Equivalent","Fire","Drip torch","Prescribed Burn",NA,3,"Accomplished","2016/03/09","03","GPS  Differentially Corrected Data",0,"0803","CHATTAHOOCHEE-OCONEE NATIONAL FOREST","6BE2B93AD5CD09D3","N","0803_15639_ACTP","2017/01/14","4722921010602_0803010000711000003","98775A3B7C951846","2017/02/24",25.542,1.02020745659e-05,0.0142951034138
2764,215049,"0803010000711000003","080301","1113","Underburn - Low Intensity (Majority of Unit)","N/A",26,"ACRES","08","03","01","GA","FS","08","05",NA,NA,0,0,NA,NA,NA,26,26,"ACRES","2013/02/05","2013/03/09","2013/03/09",2013,2013,2013,2013,"3","WFHF","300","302",45,"8125","(PALS)ARMUCHEE UNIT FUEL REDUCTION BY BURNING",NA,NA,NA,NA,NA,"3829745010602","AU315100010602","0000711000","003","A","Broadcast Burn","COMPT 711","BUFFALO FY 13 & 16","FA","3186","876580010602","Y","CWPP","Fire","Drip torch","Prescribed Burn",NA,3,"Accomplished","2016/03/09","03","GPS  Differentially Corrected Data",0,"0803","CHATTAHOOCHEE-OCONEE NATIONAL FOREST","6BE2B93AD5CD09D3","N","0803_15639_ACTP","2017/01/14","3829745010602_0803010000711000003","98775A3B71D8CD4C","2017/02/24",25.542,1.02020745659e-05,0.0142951034138
2764,215045,"0803010000711000022","080301","1113","Underburn - Low Intensity (Majority of Unit)","N/A",18,"ACRES","08","03","01","GA","FS","08","05",NA,NA,0,0,NA,NA,NA,18,18,"ACRES","2010/01/06","2010/03/23","2010/03/23",2010,2010,2010,2010,"3","WFHF","300","302",45,"NEPA PEND","NEPA Pending",NA,NA,NA,"N","N","AC2041149010602","AU315100010602","0000711000","022","A","Broadcast Burn","COMPT 711","BUFFALO","FA","1432010602","492332010602","Y","None","Fire","Drip torch","Prescribed Burn","Buffalo",3,"Accomplished","2010/03/23","03","GPS  Differentially Corrected Data",0,"0803","CHATTAHOOCHEE-OCONEE NATIONAL FOREST","4A1AF8C4901EB2F7","N","0803_215_ACTP","2017/01/14","AC2041149010602_0803010000711000022","41E0E9C836D9A13B","2017/02/24",14.224,5.68143959478e-06,0.0104374293964
2769,213667,"0803010000711000001","080301","1113","Underburn - Low Intensity (Majority of Unit)","N/A",422,"ACRES","08","03","01","GA","FS","08","05",NA,NA,0,0,NA,NA,NA,422,422,"ACRES","2010/01/07","2010/03/25","2010/03/25",2010,2010,2010,2010,"3","WFHF","300","303",45,"NEPA PEND","NEPA Pending",NA,NA,NA,"N","N","AC2041122010602","AU315100010602","0000711000","001","A","Broadcast Burn","COMPT 711","EAST COWPEN","FA","1432010602","492303010602","Y","None","Fire","Ping Pong Balls","Prescribed Burn","East Cowpen",3,"Accomplished","2010/03/25","03","GPS  Differentially Corrected Data",0,"0803","CHATTAHOOCHEE-OCONEE NATIONAL FOREST","17B9FEDA7351C6EC","N","0803_214_ACTP","2017/01/14","AC2041122010602_0803010000711000001","62B918CDD0D3C13D","2017/02/24",417.28,0.000166679441769,0.066855873689
2769,215047,"0803010000711000002","080301","1113","Underburn - Low Intensity (Majority of Unit)","N/A",482,"ACRES","08","03","01","GA","FS","08","05",NA,NA,0,0,NA,NA,NA,482,482,"ACRES","2013/02/12","2013/03/09","2013/03/09",2013,2013,2013,2013,"3","WFHF","300","303",45,"8129-01-47","ARMUCHEE RD FUEL REDUCTION BY BURNING",NA,NA,NA,NA,NA,"3829749010602","AU315100010602","0000711000","002","A","Broadcast Burn","COMPT 711","EAST COWPEN FY 16","FA","1221010602","876581010602","Y","CWPP","Fire","Ping Pong Balls","Prescribed Burn",NA,3,"Accomplished","2016/03/09","03","GPS  Differentially Corrected Data",0,"0803","CHATTAHOOCHEE-OCONEE NATIONAL FOREST","C8D735E26D0451E2","N","0803_16624_ACTP","2017/01/14","3829749010602_0803010000711000002","DE4F9700C3772098","2017/02/24",422.049,0.000168585701975,0.0718202417764
2769,215048,"0803010000711000002","080301","1113","Underburn - Low Intensity (Majority of Unit)","N/A",482,"ACRES","08","03","01","GA","FS","08","05",NA,NA,0,0,NA,NA,NA,482,422,"ACRES","2016/02/12","2016/03/09","2016/03/09",2016,2016,2016,2016,"3","WFHF","300","303",45,"8129-01-47","ARMUCHEE RD FUEL REDUCTION BY BURNING",NA,NA,NA,NA,NA,"4722924010602","AU315100010602","0000711000","002","A","Broadcast Burn","COMPT 711","EAST COWPEN FY 16","FA","1221010602","876581010602","Y","CWPP Equivalent","Fire","Ping Pong Balls","Prescribed Burn",NA,3,"Accomplished","2016/03/09","03","GPS  Differentially Corrected Data",0,"0803","CHATTAHOOCHEE-OCONEE NATIONAL FOREST","C8D735E26D0451E2","N","0803_16624_ACTP","2017/01/14","4722924010602_0803010000711000002","DE4F9700868C3754","2017/02/24",422.049,0.000168585701975,0.0718202417764
2780,213603,"0803010000925001000","080301","4220","Commercial Thin","N/A",165,"ACRES","08","03","01","GA","FS","08","05","500","2",0,0,NA,NA,NA,15,15,"ACRES","2011/10/01","2012/07/30","2014/08/20",2012,2012,2014,2012,"6","SPFH","420","421",0,"23832","(PALS)FOREST HEALTH AND RESTORATION INITIATIVE",NA,NA,NA,NA,NA,"3283074010602","AU5372010511","0000925001","000","A","Thinning",NA,NA,"PR","22260","5231010511","Y","CWPP Equivalent","Mechanical","Rubber tired skidder logging","Tractor Logging",NA,3,"Accomplished","2014/07/16","03","GPS  Differentially Corrected Data",0,"0803","CHATTAHOOCHEE-OCONEE NATIONAL FOREST","BD195A57F08C9C68","N","0803_22681_ACTP","2017/01/14","3283074010602_0803010000925001000","440F8864E758B7CA","2017/02/24",123.12,4.89503518612e-05,0.0571462855664
2780,213602,"0803010000925001000","080301","4220","Commercial Thin","N/A",165,"ACRES","08","03","01","GA","FS","08","05","500","2",0,0,NA,NA,NA,55,55,"ACRES","2011/10/01","2012/07/30","2014/06/03",2012,2012,2014,2012,"6","SPFH","420","421",0,"23832","(PALS)FOREST HEALTH AND RESTORATION INITIATIVE",NA,NA,NA,NA,NA,"3283042010602","AU5372010511","0000925001","000","A","Thinning",NA,NA,"PR","22260","5231010511","Y","CWPP Equivalent","Mechanical","Rubber tired skidder logging","Tractor Logging",NA,3,"Accomplished","2014/07/16","03","GPS  Differentially Corrected Data",0,"0803","CHATTAHOOCHEE-OCONEE NATIONAL FOREST","BD195A57F08C9C68","N","0803_22681_ACTP","2017/01/14","3283042010602_0803010000925001000","440F88641A5FE534","2017/02/24",123.12,4.89503518612e-05,0.0571462855664
2780,216005,"0803010000925000001","080301","1113","Underburn - Low Intensity (Majority of Unit)","N/A",1017,"ACRES","08","03","01","GA","FS","08","05",NA,NA,0,0,NA,NA,NA,1017,823,"ACRES","2011/01/07","2011/03/22","2011/03/22",2011,2011,2011,2011,"3","WFHF","300","302",45,"NEPA PEND","NEPA Pending",NA,NA,NA,"N","N","AC1905523010602","AU125954010602","0000925000","001","A","Broadcast Burn","MOUNT JOY RX","MT. JOY DRY CREEK  FY 11","FA","1432010602","167045010602","N","CWPP","Fire","Drip torch","Prescribed Burn","Mt. Joy Dry Creek",3,"Accomplished","2011/03/22","03","GPS  Differentially Corrected Data",0,"0803","CHATTAHOOCHEE-OCONEE NATIONAL FOREST","6C538DF4EFAE9543","N","0803_159_ACTP","2017/01/14","AC1905523010602_0803010000925000001","4F8250FAA607AC3E","2017/02/24",750.482,0.000298347134259,0.0913234300439
2780,213601,"0803010000925001000","080301","4220","Commercial Thin","N/A",165,"ACRES","08","03","01","GA","FS","08","05","500","2",0,0,NA,NA,NA,54,54,"ACRES","2011/10/01","2012/07/30","2014/06/03",2012,2012,2014,2012,"6","SPFH","420","421",0,"23832","(PALS)FOREST HEALTH AND RESTORATION INITIATIVE",NA,NA,NA,NA,NA,"3282969010602","AU5372010511","0000925001","000","A","Thinning",NA,NA,"PR","22260","5231010511","Y","CWPP Equivalent","Mechanical","Rubber tired skidder logging","Tractor Logging",NA,3,"Accomplished","2014/07/16","03","GPS  Differentially Corrected Data",0,"0803","CHATTAHOOCHEE-OCONEE NATIONAL FOREST","BD195A57F08C9C68","N","0803_22681_ACTP","2017/01/14","3282969010602_0803010000925001000","440F8864F4A6B1C0","2017/02/24",123.12,4.89503518612e-05,0.0571462855664
2787,215679,"0803010000925000006","080301","1113","Underburn - Low Intensity (Majority of Unit)","N/A",848,"ACRES","08","03","01","GA","FS","08","05",NA,NA,0,0,NA,NA,NA,4001,163,"ACRES","2016/02/12","2016/03/18","2016/03/18",2016,2016,2016,2016,"3","WFHF","300","303",45,"NEPA PEND","NEPA Pending",NA,NA,NA,NA,NA,"4761644010602","AU125954010602","0000925000","006","A","Broadcast Burn","MOUNT JOY RX","MOUNT JOY FY'16","FA","1432010602","1013359010602","Y","CWPP Equivalent","Fire","Ping Pong Balls","Prescribed Burn",NA,3,"Accomplished","2016/05/04","03","GPS  Differentially Corrected Data",0,"0803","CHATTAHOOCHEE-OCONEE NATIONAL FOREST","A5029B5E02489F7A","N","0803_58204_ACTP","2017/01/14","4761644010602_0803010000925000006","5265E08130541A77","2017/02/24",161.621,6.42541583161e-05,0.0401586340865
2788,214704,"0803010000933000005","080301","1113","Underburn - Low Intensity (Majority of Unit)","N/A",838,"ACRES","08","03","01","GA","FS","08","05",NA,NA,0,0,NA,NA,NA,362,828,"ACRES","2016/01/15","2016/03/07","2016/03/07",2016,2016,2016,2016,"3","WFHF","300","303",45,"NEPA PEND","NEPA Pending",NA,NA,NA,NA,NA,"4418449010602","AU228535010602","0000933000","005","A","Broadcast Burn","COMPT 933 NARROWS & RELCIT","RELICT/ NARROWS TOWER FY'16","FA","1432010602","968406010602","Y","CWPP Equivalent","Fire","Ping Pong Balls","Prescribed Burn",NA,3,"Accomplished","2016/03/21","03","GPS  Differentially Corrected Data",0,"0803","CHATTAHOOCHEE-OCONEE NATIONAL FOREST","A5B85134178781D9","N","0803_55317_ACTP","2017/01/14","4418449010602_0803010000933000005","91BFE86A3816ED88","2017/02/24",828.394,0.000329181799869,0.176721082738
2789,214704,"0803010000933000005","080301","1113","Underburn - Low Intensity (Majority of Unit)","N/A",838,"ACRES","08","03","01","GA","FS","08","05",NA,NA,0,0,NA,NA,NA,362,828,"ACRES","2016/01/15","2016/03/07","2016/03/07",2016,2016,2016,2016,"3","WFHF","300","303",45,"NEPA PEND","NEPA Pending",NA,NA,NA,NA,NA,"4418449010602","AU228535010602","0000933000","005","A","Broadcast Burn","COMPT 933 NARROWS & RELCIT","RELICT/ NARROWS TOWER FY'16","FA","1432010602","968406010602","Y","CWPP Equivalent","Fire","Ping Pong Balls","Prescribed Burn",NA,3,"Accomplished","2016/03/21","03","GPS  Differentially Corrected Data",0,"0803","CHATTAHOOCHEE-OCONEE NATIONAL FOREST","A5B85134178781D9","N","0803_55317_ACTP","2017/01/14","4418449010602_0803010000933000005","91BFE86A3816ED88","2017/02/24",828.394,0.000329181799869,0.176721082738
